binID	CADD
enhancers::chr22:41979800-41981200::chr22-41980627-41980902::chr22-41980627-41980902	0.794
enhancers::chr22:42038400-42039200::chr22-42038821-42039035::chr22-42038821-42039035	3.459
enhancers::chr22:42049600-42050600::chr22-42050431-42050574::chr22-42050431-42050574	0.73
enhancers::chr22:42056000-42057800::chr22-42056010-42056953::chr22-42056010-42056953	2.38525
enhancers::chr22:42056000-42057800::chr22-42057106-42057314::chr22-42057106-42057314	4.208
enhancers::chr22:42067800-42068600::chr22-42068171-42068365::chr22-42068171-42068365	0.058
enhancers::chr22:42166600-42169200::chr22-42167157-42167342::chr22-42167157-42167342	6.602
enhancers::chr22:42209400-42210200::chr22-42209579-42209734::chr22-42209579-42209734	5.006
enhancers::chr22:42279000-42281200::chr22-42279870-42280301::chr22-42279870-42280301	1.546
enhancers::chr22:42281600-42282600::chr22-42281600-42281935::chr22-42281600-42281935	7.9365
enhancers::chr22:42286200-42288000::chr22-42287409-42287776::chr22-42287409-42287776	6.571
enhancers::chr22:42288800-42290600::chr22-42289409-42289574::chr22-42289409-42289574	2.12
enhancers::chr22:42288800-42290600::chr22-42289627-42290031::chr22-42289627-42290031	10.3005
enhancers::chr22:42294600-42299600::chr22-42294600-42294632::chr22-42294600-42294632	1.773
enhancers::chr22:42294600-42299600::chr22-42294791-42295475::chr22-42294791-42295475	5.52325
enhancers::chr22:42294600-42299600::chr22-42296156-42296313::chr22-42296156-42296313	1.461
enhancers::chr22:42294600-42299600::chr22-42299230-42299389::chr22-42299230-42299389	4.147
enhancers::chr22:42418200-42419000::chr22-42418453-42418797::chr22-42418453-42418797	2.708
enhancers::chr22:42460800-42462000::chr22-42461276-42461700::chr22-42461276-42461700	6.298
enhancers::chr22:42558400-42560000::chr22-42558690-42559178::chr22-42558690-42559178	2.98225
enhancers::chr22:42991000-42993600::chr22-42991640-42992031::chr22-42991640-42992031	7.735
enhancers::chr22:42991000-42993600::chr22-42992391-42992777::chr22-42992391-42992777	1.412
enhancers::chr22:42991000-42993600::chr22-42992925-42993600::chr22-42992925-42993600	1.865333333
enhancers::chr22:42994400-42996000::chr22-42995503-42995697::chr22-42995503-42995697	1.021
enhancers::chr22:42997800-42999000::chr22-42998218-42998769::chr22-42998218-42998769	5.571
enhancers::chr22:43024200-43025000::chr22-43024416-43024783::chr22-43024416-43024783	2.377
enhancers::chr22:43026600-43030000::chr22-43027215-43027377::chr22-43027215-43027377	6.7185
enhancers::chr22:43035000-43037400::chr22-43035628-43035842::chr22-43035628-43035842	2.453666667
enhancers::chr22:43202600-43205000::chr22-43203189-43203494::chr22-43203189-43203494	2.422
enhancers::chr22:43207200-43208400::chr22-43207640-43207796::chr22-43207640-43207796	4.182
enhancers::chr22:43224200-43227800::chr22-43225205-43225996::chr22-43225205-43225996	6.204
enhancers::chr22:43224200-43227800::chr22-43226261-43226600::chr22-43226261-43226600	3.056666667
enhancers::chr22:43229800-43231000::chr22-43230351-43231000::chr22-43230351-43231000	1.247
enhancers::chr22:43272000-43280200::chr22-43276406-43276792::chr22-43276406-43276792	3.1885
enhancers::chr22:43272000-43280200::chr22-43276804-43277159::chr22-43276804-43277159	4.3065
enhancers::chr22:43272000-43280200::chr22-43277321-43277673::chr22-43277321-43277673	4.452
enhancers::chr22:43272000-43280200::chr22-43278337-43278604::chr22-43278337-43278604	13.08
enhancers::chr22:43272000-43280200::chr22-43279274-43279630::chr22-43279274-43279630	2.892
enhancers::chr22:43280400-43293000::chr22-43281028-43281493::chr22-43281028-43281493	6.957333333
enhancers::chr22:43280400-43293000::chr22-43281516-43281749::chr22-43281516-43281749	2.822
enhancers::chr22:43280400-43293000::chr22-43283225-43283919::chr22-43283225-43283919	4.563333333
enhancers::chr22:43280400-43293000::chr22-43284033-43284465::chr22-43284033-43284465	2.23775
enhancers::chr22:43447000-43448200::chr22-43447000-43447373::chr22-43447000-43447373	1.902
enhancers::chr22:43532200-43534400::chr22-43532359-43532547::chr22-43532359-43532547	5.0685
enhancers::chr22:43567000-43568600::chr22-43567633-43567818::chr22-43567633-43567818	1.213
enhancers::chr22:43569600-43571800::chr22-43569852-43570056::chr22-43569852-43570056	0.707
enhancers::chr22:43569600-43571800::chr22-43571094-43571507::chr22-43571094-43571507	2.877
enhancers::chr22:43629800-43637600::chr22-43630289-43630581::chr22-43630289-43630581	1.248666667
enhancers::chr22:43629800-43637600::chr22-43630725-43630845::chr22-43630725-43630845	4.559
enhancers::chr22:43629800-43637600::chr22-43631674-43631783::chr22-43631674-43631783	0.029
enhancers::chr22:43629800-43637600::chr22-43633408-43633588::chr22-43633408-43633588	11.85
enhancers::chr22:43638400-43644600::chr22-43642205-43642562::chr22-43642205-43642562	2.286
enhancers::chr22:43638400-43644600::chr22-43643919-43644156::chr22-43643919-43644156	4.8808
enhancers::chr22:43907200-43908600::chr22-43907463-43907780::chr22-43907463-43907780	5.054857143
enhancers::chr22:43932000-43933400::chr22-43933008-43933099::chr22-43933008-43933099	0.6085
enhancers::chr22:43945600-43946200::chr22-43945600-43945871::chr22-43945600-43945871	6.183
enhancers::chr22:44367000-44370600::chr22-44369209-44369482::chr22-44369209-44369482	0.012
enhancers::chr22:44388200-44389000::chr22-44388325-44388761::chr22-44388325-44388761	2.34
enhancers::chr22:45335600-45338600::chr22-45336008-45336337::chr22-45336008-45336337	2.64375
enhancers::chr22:45335600-45338600::chr22-45337001-45337349::chr22-45337001-45337349	0.699
enhancers::chr22:45550200-45552000::chr22-45550375-45550638::chr22-45550375-45550638	9.9585
enhancers::chr22:45565000-45573400::chr22-45565699-45566380::chr22-45565699-45566380	4.357833333
enhancers::chr22:45565000-45573400::chr22-45568608-45569390::chr22-45568608-45569390	3.700444444
enhancers::chr22:45565000-45573400::chr22-45572565-45572743::chr22-45572565-45572743	1.833
enhancers::chr22:45577200-45578000::chr22-45577512-45577641::chr22-45577512-45577641	3.0115
enhancers::chr22:45577200-45578000::chr22-45577779-45578000::chr22-45577779-45578000	1.963
enhancers::chr22:45581800-45582400::chr22-45581800-45582034::chr22-45581800-45582034	6.207
enhancers::chr22:45588200-45589400::chr22-45588244-45588437::chr22-45588244-45588437	2.461
enhancers::chr22:45716000-45717800::chr22-45716455-45716856::chr22-45716455-45716856	0.813
enhancers::chr22:45729600-45734400::chr22-45731084-45731210::chr22-45731084-45731210	5.647
enhancers::chr22:45846000-45850800::chr22-45848806-45849257::chr22-45848806-45849257	6.8595
enhancers::chr22:45921200-45924600::chr22-45922274-45922460::chr22-45922274-45922460	5.02825
enhancers::chr22:45924800-45935600::chr22-45925863-45926310::chr22-45925863-45926310	7.512
enhancers::chr22:45937000-45938200::chr22-45937258-45937662::chr22-45937258-45937662	4.808333333
enhancers::chr22:46134000-46134800::chr22-46134725-46134782::chr22-46134725-46134782	11.78
enhancers::chr22:46147000-46148400::chr22-46147802-46148391::chr22-46147802-46148391	3.9102
enhancers::chr22:46172600-46173800::chr22-46172610-46172737::chr22-46172610-46172737	2.332
enhancers::chr22:46200200-46201600::chr22-46200358-46200456::chr22-46200358-46200456	3.3945
enhancers::chr22:46227600-46229400::chr22-46228042-46228532::chr22-46228042-46228532	1.887
enhancers::chr22:46240000-46243000::chr22-46242919-46243000::chr22-46242919-46243000	6.262
enhancers::chr22:46292000-46292800::chr22-46292386-46292743::chr22-46292386-46292743	2.873142857
enhancers::chr22:46490800-46497800::chr22-46494450-46494604::chr22-46494450-46494604	6.731
enhancers::chr22:46490800-46497800::chr22-46495064-46495491::chr22-46495064-46495491	0.4385
enhancers::chr22:46490800-46497800::chr22-46495551-46496136::chr22-46495551-46496136	3.834
enhancers::chr22:46671600-46673000::chr22-46671737-46671908::chr22-46671737-46671908	3.333
enhancers::chr22:46683000-46690800::chr22-46684110-46684299::chr22-46684110-46684299	6.0565
enhancers::chr22:46683000-46690800::chr22-46684491-46684571::chr22-46684491-46684571	11.9
enhancers::chr22:46705200-46706000::chr22-46705320-46705812::chr22-46705320-46705812	1.888333333
enhancers::chr22:46744600-46748200::chr22-46745657-46745843::chr22-46745657-46745843	0.3523333333
enhancers::chr22:46744600-46748200::chr22-46746106-46746167::chr22-46746106-46746167	13.61
enhancers::chr22:46744600-46748200::chr22-46746366-46746900::chr22-46746366-46746900	3.041
enhancers::chr22:46748600-46749600::chr22-46748867-46749219::chr22-46748867-46749219	5.208
enhancers::chr22:46750400-46753400::chr22-46751975-46752271::chr22-46751975-46752271	3.163
enhancers::chr22:47084400-47085200::chr22-47084641-47085200::chr22-47084641-47085200	0.3975
enhancers::chr22:47088000-47092600::chr22-47089276-47089317::chr22-47089276-47089317	1.447
enhancers::chr22:47088000-47092600::chr22-47089420-47090583::chr22-47089420-47090583	2.674454545
enhancers::chr22:47106600-47107400::chr22-47106808-47106976::chr22-47106808-47106976	2.3115
enhancers::chr22:47106600-47107400::chr22-47107066-47107163::chr22-47107066-47107163	2.152
enhancers::chr22:47193400-47194400::chr22-47193523-47193584::chr22-47193523-47193584	2.98
enhancers::chr22:48752600-48753400::chr22-48752999-48753400::chr22-48752999-48753400	1.671
enhancers::chr22:48824200-48825200::chr22-48824505-48824922::chr22-48824505-48824922	2.852333333
enhancers::chr22:48906400-48907400::chr22-48907253-48907400::chr22-48907253-48907400	2.652
enhancers::chr22:48912400-48914000::chr22-48913544-48913927::chr22-48913544-48913927	10.163
enhancers::chr22:48933000-48936200::chr22-48933269-48933432::chr22-48933269-48933432	2.331
enhancers::chr22:48933000-48936200::chr22-48934986-48935195::chr22-48934986-48935195	6.164333333
enhancers::chr22:48933000-48936200::chr22-48935280-48935416::chr22-48935280-48935416	2.260666667
enhancers::chr22:48942200-48943400::chr22-48942608-48942824::chr22-48942608-48942824	9.5315
enhancers::chr22:48942200-48943400::chr22-48942844-48942999::chr22-48942844-48942999	19.41
enhancers::chr22:48942200-48943400::chr22-48943005-48943021::chr22-48943005-48943021	1.546
enhancers::chr22:48950800-48952000::chr22-48951079-48951282::chr22-48951079-48951282	1.674
enhancers::chr22:49098000-49099200::chr22-49098399-49098780::chr22-49098399-49098780	1.40075
enhancers::chr22:49191800-49192400::chr22-49191800-49191883::chr22-49191800-49191883	3.67
enhancers::chr22:50186000-50187400::chr22-50186703-50186854::chr22-50186703-50186854	0.4685
enhancers::chr22:50186000-50187400::chr22-50187067-50187327::chr22-50187067-50187327	0.012
enhancers::chr22:50455600-50457000::chr22-50455600-50455757::chr22-50455600-50455757	5.3145
enhancers::chr22:50630000-50634400::chr22-50633043-50633252::chr22-50633043-50633252	3.48
enhancers::chr22:50653200-50655000::chr22-50654302-50654503::chr22-50654302-50654503	1.429
enhancers::chr22:50663600-50665400::chr22-50663726-50663977::chr22-50663726-50663977	1.829
enhancers::chr22:50716600-50719200::chr22-50718520-50718777::chr22-50718520-50718777	0.604
enhancers::chr22:50719600-50723400::chr22-50720908-50721133::chr22-50720908-50721133	4.011
enhancers::chr22:50724200-50730800::chr22-50724854-50725064::chr22-50724854-50725064	5.1712
enhancers::chr22:50804200-50806000::chr22-50805078-50805244::chr22-50805078-50805244	7.191
enhancers::chr22:50804200-50806000::chr22-50805347-50805516::chr22-50805347-50805516	3.787
enhancers::chr22:50850200-50851000::chr22-50850304-50850532::chr22-50850304-50850532	2.78475
enhancers::chr22:50850200-50851000::chr22-50850807-50850929::chr22-50850807-50850929	3.796333333
enhancers::chr22:50855200-50856600::chr22-50856378-50856521::chr22-50856378-50856521	10.39
enhancers::chr22:50873200-50875000::chr22-50873840-50874445::chr22-50873840-50874445	3.2988
enhancers::chr22:50898800-50900400::chr22-50899354-50899581::chr22-50899354-50899581	0.1446666667
enhancers::chr22:50903800-50907400::chr22-50903825-50904099::chr22-50903825-50904099	0.627
enhancers::chr22:50940800-50944400::chr22-50941036-50941634::chr22-50941036-50941634	0.47
enhancers::chr2:100005200-100007000::chr2-100005461-100005624::chr2-100005461-100005624	8.685
enhancers::chr2:100013800-100016600::chr2-100014808-100015135::chr2-100014808-100015135	3.598
enhancers::chr2:100040400-100041400::chr2-100040762-100040817::chr2-100040762-100040817	8.775
enhancers::chr2:100040400-100041400::chr2-100040904-100041088::chr2-100040904-100041088	8.757
enhancers::chr2:100124000-100125000::chr2-100124396-100124768::chr2-100124396-100124768	2.353428571
enhancers::chr2:100128400-100129400::chr2-100128603-100129200::chr2-100128603-100129200	6.628555556
enhancers::chr2:100289600-100290400::chr2-100289600-100289694::chr2-100289600-100289694	3.74
enhancers::chr2:100345000-100346000::chr2-100345617-100345949::chr2-100345617-100345949	9.0064
enhancers::chr2:100364400-100365200::chr2-100364877-100365084::chr2-100364877-100365084	5.3685
enhancers::chr2:100382400-100383000::chr2-100382400-100382931::chr2-100382400-100382931	2.36525
enhancers::chr2:100403000-100403800::chr2-100403175-100403360::chr2-100403175-100403360	16.80666667
enhancers::chr2:100403000-100403800::chr2-100403496-100403732::chr2-100403496-100403732	18.535
enhancers::chr2:100507200-100510000::chr2-100508048-100508172::chr2-100508048-100508172	1.2735
enhancers::chr2:100507200-100510000::chr2-100509006-100509191::chr2-100509006-100509191	0.63425
enhancers::chr2:101127800-101128800::chr2-101128427-101128779::chr2-101128427-101128779	1.3622
enhancers::chr2:101187800-101188800::chr2-101188292-101188476::chr2-101188292-101188476	6.1095
enhancers::chr2:101382400-101384600::chr2-101383690-101384146::chr2-101383690-101384146	4.7052
enhancers::chr2:101417000-101419000::chr2-101417406-101418256::chr2-101417406-101418256	5.6085
enhancers::chr2:101417000-101419000::chr2-101418578-101418877::chr2-101418578-101418877	7.423
enhancers::chr2:101593000-101594000::chr2-101593143-101593883::chr2-101593143-101593883	4.6142
enhancers::chr2:101659400-101660600::chr2-101660453-101660600::chr2-101660453-101660600	4.273333333
enhancers::chr2:101662800-101664600::chr2-101663890-101664155::chr2-101663890-101664155	7.244
enhancers::chr2:101698200-101699000::chr2-101698200-101698333::chr2-101698200-101698333	5.046
enhancers::chr2:101835000-101836000::chr2-101835648-101836000::chr2-101835648-101836000	0.033
enhancers::chr2:101839200-101841800::chr2-101840309-101840693::chr2-101840309-101840693	3.5072
enhancers::chr2:101842200-101843200::chr2-101843012-101843194::chr2-101843012-101843194	0.65
enhancers::chr2:101846600-101848200::chr2-101847170-101847466::chr2-101847170-101847466	5.274
enhancers::chr2:101853800-101857400::chr2-101854418-101854724::chr2-101854418-101854724	3.1615
enhancers::chr2:101853800-101857400::chr2-101856601-101856678::chr2-101856601-101856678	5.9346
enhancers::chr2:101884000-101884800::chr2-101884470-101884800::chr2-101884470-101884800	3.642333333
enhancers::chr2:102062800-102064600::chr2-102063375-102063699::chr2-102063375-102063699	6.408428571
enhancers::chr2:102141400-102142400::chr2-102141400-102141601::chr2-102141400-102141601	3.396
enhancers::chr2:102141400-102142400::chr2-102141618-102141823::chr2-102141618-102141823	3.34975
enhancers::chr2:102254400-102255600::chr2-102254717-102255222::chr2-102254717-102255222	2.9575
enhancers::chr2:102271200-102272800::chr2-102271260-102271676::chr2-102271260-102271676	10.99575
enhancers::chr2:102271200-102272800::chr2-102272286-102272668::chr2-102272286-102272668	10.16222222
enhancers::chr2:102295800-102296600::chr2-102295800-102296600::chr2-102295800-102296600	6.267
enhancers::chr2:102305600-102308000::chr2-102306083-102306417::chr2-102306083-102306417	4.858333333
enhancers::chr2:102463200-102464400::chr2-102463820-102464007::chr2-102463820-102464007	0.352
enhancers::chr2:102463200-102464400::chr2-102464230-102464400::chr2-102464230-102464400	2.3245
enhancers::chr2:102465800-102467400::chr2-102466952-102467236::chr2-102466952-102467236	7.545
enhancers::chr2:102471400-102472600::chr2-102471413-102471745::chr2-102471413-102471745	3.362125
enhancers::chr2:102500200-102501400::chr2-102500434-102500621::chr2-102500434-102500621	5.588
enhancers::chr2:102503800-102504600::chr2-102503811-102504187::chr2-102503811-102504187	6.869
enhancers::chr2:102508800-102511800::chr2-102508860-102509182::chr2-102508860-102509182	6.8895
enhancers::chr2:102738400-102739600::chr2-102738548-102738941::chr2-102738548-102738941	5.672333333
enhancers::chr2:102742600-102747600::chr2-102742639-102742996::chr2-102742639-102742996	2.221333333
enhancers::chr2:102742600-102747600::chr2-102743231-102743425::chr2-102743231-102743425	2.835666667
enhancers::chr2:102742600-102747600::chr2-102746464-102746706::chr2-102746464-102746706	4.394
enhancers::chr2:102952400-102954600::chr2-102954001-102954275::chr2-102954001-102954275	4.082
enhancers::chr2:103007600-103008400::chr2-103008132-103008285::chr2-103008132-103008285	3.661
enhancers::chr2:10309000-10311800::chr2-10309831-10310129::chr2-10309831-10310129	4.5355
enhancers::chr2:10309000-10311800::chr2-10310445-10310736::chr2-10310445-10310736	6.203
enhancers::chr2:10312200-10313000::chr2-10312445-10312760::chr2-10312445-10312760	4.8918
enhancers::chr2:103208600-103210600::chr2-103209116-103209376::chr2-103209116-103209376	6.4265
enhancers::chr2:103208600-103210600::chr2-103209895-103210326::chr2-103209895-103210326	5.76
enhancers::chr2:10324600-10325400::chr2-10325248-10325400::chr2-10325248-10325400	6.415
enhancers::chr2:103371600-103372400::chr2-103371840-103372034::chr2-103371840-103372034	2.142666667
enhancers::chr2:103374600-103377000::chr2-103374969-103375240::chr2-103374969-103375240	7.785
enhancers::chr2:103374600-103377000::chr2-103376702-103377000::chr2-103376702-103377000	3.193
enhancers::chr2:10344600-10345200::chr2-10344728-10344994::chr2-10344728-10344994	5.712
enhancers::chr2:10393800-10396000::chr2-10394831-10395097::chr2-10394831-10395097	5.79525
enhancers::chr2:10401600-10402400::chr2-10401653-10401914::chr2-10401653-10401914	1.111
enhancers::chr2:10427400-10430600::chr2-10430061-10430271::chr2-10430061-10430271	4.298
enhancers::chr2:105021200-105022600::chr2-105021200-105021691::chr2-105021200-105021691	6.545428571
enhancers::chr2:105065000-105067400::chr2-105065548-105065945::chr2-105065548-105065945	18.086
enhancers::chr2:105065000-105067400::chr2-105066813-105067161::chr2-105066813-105067161	6.711
enhancers::chr2:105463000-105463800::chr2-105463042-105463164::chr2-105463042-105463164	6.138
enhancers::chr2:105463000-105463800::chr2-105463211-105463482::chr2-105463211-105463482	15.285
enhancers::chr2:105482600-105483400::chr2-105482600-105482707::chr2-105482600-105482707	5.123
enhancers::chr2:105486600-105487600::chr2-105486670-105487287::chr2-105486670-105487287	2.7062
enhancers::chr2:10557600-10558600::chr2-10557671-10557975::chr2-10557671-10557975	2.4935
enhancers::chr2:10562400-10569200::chr2-10564240-10564489::chr2-10564240-10564489	5.504
enhancers::chr2:10575600-10578400::chr2-10576864-10576960::chr2-10576864-10576960	4.888
enhancers::chr2:105888800-105890600::chr2-105888800-105889033::chr2-105888800-105889033	3.172
enhancers::chr2:105888800-105890600::chr2-105890550-105890600::chr2-105890550-105890600	2.9625
enhancers::chr2:106089400-106090400::chr2-106089576-106089730::chr2-106089576-106089730	6.1775
enhancers::chr2:106308200-106308800::chr2-106308295-106308570::chr2-106308295-106308570	3.7745
enhancers::chr2:10711200-10712200::chr2-10711745-10712087::chr2-10711745-10712087	0.5435
enhancers::chr2:107230200-107232600::chr2-107231017-107231322::chr2-107231017-107231322	2.7474
enhancers::chr2:107317400-107318600::chr2-107317718-107317790::chr2-107317718-107317790	3.657
enhancers::chr2:107317400-107318600::chr2-107317859-107318049::chr2-107317859-107318049	8.115
enhancers::chr2:107324400-107325200::chr2-107324759-107324987::chr2-107324759-107324987	2.607
enhancers::chr2:107378000-107379000::chr2-107378238-107378650::chr2-107378238-107378650	4.116222222
enhancers::chr2:10748600-10749400::chr2-10748600-10748699::chr2-10748600-10748699	0.514
enhancers::chr2:107594000-107594800::chr2-107594344-107594456::chr2-107594344-107594456	2.7828
enhancers::chr2:107612000-107613400::chr2-107612078-107612369::chr2-107612078-107612369	10.5888
enhancers::chr2:107612000-107613400::chr2-107612842-107613189::chr2-107612842-107613189	5.815
enhancers::chr2:10770200-10773400::chr2-10770202-10770553::chr2-10770202-10770553	1.005
enhancers::chr2:107920400-107921000::chr2-107920400-107920935::chr2-107920400-107920935	3.885421053
enhancers::chr2:10798800-10799800::chr2-10798800-10799003::chr2-10798800-10799003	2.768
enhancers::chr2:10798800-10799800::chr2-10799022-10799291::chr2-10799022-10799291	0.99
enhancers::chr2:108158800-108159600::chr2-108158800-108159221::chr2-108158800-108159221	2.3065
enhancers::chr2:108835800-108836800::chr2-108836785-108836800::chr2-108836785-108836800	0.517
enhancers::chr2:10885400-10886400::chr2-10885676-10886179::chr2-10885676-10886179	3.6342
enhancers::chr2:108855800-108856600::chr2-108856297-108856508::chr2-108856297-108856508	2.406
enhancers::chr2:108874200-108876200::chr2-108874266-108874666::chr2-108874266-108874666	0.959
enhancers::chr2:108878000-108880800::chr2-108878511-108878761::chr2-108878511-108878761	5.008
enhancers::chr2:108881600-108889200::chr2-108883676-108883860::chr2-108883676-108883860	1.6045
enhancers::chr2:108910000-108913200::chr2-108912291-108912708::chr2-108912291-108912708	2.5838
enhancers::chr2:108913600-108914600::chr2-108913883-108914206::chr2-108913883-108914206	2.65775
enhancers::chr2:108983600-108984800::chr2-108984007-108984339::chr2-108984007-108984339	2.42225
enhancers::chr2:109029800-109031200::chr2-109030228-109030460::chr2-109030228-109030460	2.85
enhancers::chr2:109029800-109031200::chr2-109030784-109031200::chr2-109030784-109031200	2.88125
enhancers::chr2:10923600-10925800::chr2-10924214-10924383::chr2-10924214-10924383	16.41
enhancers::chr2:10923600-10925800::chr2-10924472-10924732::chr2-10924472-10924732	4.293666667
enhancers::chr2:10923600-10925800::chr2-10924943-10925053::chr2-10924943-10925053	2.14
enhancers::chr2:10923600-10925800::chr2-10925176-10925393::chr2-10925176-10925393	1.159
enhancers::chr2:10923600-10925800::chr2-10925451-10925704::chr2-10925451-10925704	2.5898
enhancers::chr2:10929000-10929600::chr2-10929127-10929282::chr2-10929127-10929282	8.057
enhancers::chr2:10930600-10935000::chr2-10930647-10930838::chr2-10930647-10930838	3.091
enhancers::chr2:109317600-109318600::chr2-109317739-109317960::chr2-109317739-109317960	6.5925
enhancers::chr2:110254800-110257200::chr2-110256027-110256121::chr2-110256027-110256121	2.396
enhancers::chr2:110344000-110344600::chr2-110344349-110344536::chr2-110344349-110344536	4.8318
enhancers::chr2:110903600-110905000::chr2-110903792-110904219::chr2-110903792-110904219	4.924285714
enhancers::chr2:110935400-110938400::chr2-110937611-110937955::chr2-110937611-110937955	1.017
enhancers::chr2:110954600-110956400::chr2-110955286-110955371::chr2-110955286-110955371	0.087
enhancers::chr2:110954600-110956400::chr2-110955676-110955891::chr2-110955676-110955891	2.25525
enhancers::chr2:111414800-111416400::chr2-111415358-111415739::chr2-111415358-111415739	5.76
enhancers::chr2:111416600-111417200::chr2-111416931-111417109::chr2-111416931-111417109	2.307333333
enhancers::chr2:112070000-112071000::chr2-112070532-112070783::chr2-112070532-112070783	4.265
enhancers::chr2:112174000-112175000::chr2-112174152-112174314::chr2-112174152-112174314	5.196333333
enhancers::chr2:112276600-112277200::chr2-112276674-112276973::chr2-112276674-112276973	2.116333333
enhancers::chr2:112597600-112598200::chr2-112597634-112597735::chr2-112597634-112597735	2
enhancers::chr2:112761200-112764200::chr2-112763034-112763399::chr2-112763034-112763399	8.141
enhancers::chr2:112761200-112764200::chr2-112763712-112763968::chr2-112763712-112763968	4.247
enhancers::chr2:112798800-112799600::chr2-112799067-112799479::chr2-112799067-112799479	4.03975
enhancers::chr2:112842400-112844400::chr2-112842400-112842964::chr2-112842400-112842964	4.1965
enhancers::chr2:112849800-112851200::chr2-112850923-112851055::chr2-112850923-112851055	1.652
enhancers::chr2:113074400-113075400::chr2-113074999-113075237::chr2-113074999-113075237	5.177
enhancers::chr2:113249200-113250000::chr2-113249453-113249876::chr2-113249453-113249876	2.845
enhancers::chr2:113286600-113287800::chr2-113287277-113287738::chr2-113287277-113287738	6.17075
enhancers::chr2:113308200-113309600::chr2-113308990-113309313::chr2-113308990-113309313	3.235
enhancers::chr2:113365200-113366000::chr2-113365668-113365863::chr2-113365668-113365863	2.173666667
enhancers::chr2:11343400-11345000::chr2-11343647-11344009::chr2-11343647-11344009	11.99
enhancers::chr2:11353000-11354000::chr2-11353458-11353731::chr2-11353458-11353731	3.702
enhancers::chr2:113560600-113563600::chr2-113561374-113562175::chr2-113561374-113562175	6.6178
enhancers::chr2:113581600-113583000::chr2-113581903-113582279::chr2-113581903-113582279	1.79025
enhancers::chr2:11367400-11369600::chr2-11368759-11369227::chr2-11368759-11369227	4.862
enhancers::chr2:11401000-11401600::chr2-11401126-11401399::chr2-11401126-11401399	1.837666667
enhancers::chr2:114112600-114114000::chr2-114113333-114113597::chr2-114113333-114113597	11.5928
enhancers::chr2:114131800-114133200::chr2-114132468-114132870::chr2-114132468-114132870	8.6455
enhancers::chr2:114534400-114535600::chr2-114534665-114534903::chr2-114534665-114534903	4.368333333
enhancers::chr2:114534400-114535600::chr2-114535014-114535469::chr2-114535014-114535469	3.9018
enhancers::chr2:114563800-114565400::chr2-114564173-114564422::chr2-114564173-114564422	9.233
enhancers::chr2:114563800-114565400::chr2-114565321-114565400::chr2-114565321-114565400	5.275
enhancers::chr2:114569400-114570200::chr2-114569830-114570082::chr2-114569830-114570082	4.252
enhancers::chr2:114579400-114580400::chr2-114580059-114580272::chr2-114580059-114580272	8.5436
enhancers::chr2:114583200-114586400::chr2-114584211-114584543::chr2-114584211-114584543	5.600333333
enhancers::chr2:114583200-114586400::chr2-114585048-114585544::chr2-114585048-114585544	2.908222222
enhancers::chr2:114583200-114586400::chr2-114585759-114585904::chr2-114585759-114585904	5.593
enhancers::chr2:114588400-114589200::chr2-114588766-114589135::chr2-114588766-114589135	4.22725
enhancers::chr2:114600200-114602800::chr2-114600539-114600820::chr2-114600539-114600820	6.0102
enhancers::chr2:114606400-114607200::chr2-114606626-114606924::chr2-114606626-114606924	6.362666667
enhancers::chr2:114614600-114617000::chr2-114616421-114616768::chr2-114616421-114616768	6.575333333
enhancers::chr2:11562400-11563400::chr2-11562400-11562513::chr2-11562400-11562513	0.955
enhancers::chr2:11562400-11563400::chr2-11562629-11562933::chr2-11562629-11562933	1.669
enhancers::chr2:11562400-11563400::chr2-11563148-11563330::chr2-11563148-11563330	1.1645
enhancers::chr2:11678000-11682800::chr2-11680603-11680854::chr2-11680603-11680854	8.47675
enhancers::chr2:11711000-11711600::chr2-11711327-11711600::chr2-11711327-11711600	1.6125
enhancers::chr2:11713200-11715600::chr2-11713588-11713867::chr2-11713588-11713867	1.6234
enhancers::chr2:11713200-11715600::chr2-11715176-11715304::chr2-11715176-11715304	5.16
enhancers::chr2:11733000-11733600::chr2-11733387-11733567::chr2-11733387-11733567	2.277
enhancers::chr2:11740400-11743200::chr2-11740529-11740733::chr2-11740529-11740733	2.767
enhancers::chr2:11740400-11743200::chr2-11742674-11743200::chr2-11742674-11743200	3.478
enhancers::chr2:11761400-11762000::chr2-11761400-11762000::chr2-11761400-11762000	1.5405
enhancers::chr2:118418400-118420000::chr2-118419762-118419972::chr2-118419762-118419972	5.681333333
enhancers::chr2:118576200-118576800::chr2-118576430-118576800::chr2-118576430-118576800	3.2945
enhancers::chr2:118582800-118584400::chr2-118583181-118583340::chr2-118583181-118583340	5.0255
enhancers::chr2:118691400-118692000::chr2-118691463-118691958::chr2-118691463-118691958	4.000375
enhancers::chr2:118755000-118756000::chr2-118755588-118755770::chr2-118755588-118755770	0.524
enhancers::chr2:118763000-118764400::chr2-118763923-118764162::chr2-118763923-118764162	0.668
enhancers::chr2:119998600-120001000::chr2-120000139-120000288::chr2-120000139-120000288	0.23
enhancers::chr2:120004600-120014400::chr2-120005955-120006169::chr2-120005955-120006169	6.233
enhancers::chr2:120046200-120047000::chr2-120046810-120046954::chr2-120046810-120046954	2.947
enhancers::chr2:120072800-120074800::chr2-120073732-120073958::chr2-120073732-120073958	0.141
